customer_id,recency,frequency,monetary,ml_cluster,rfm_segment,r_score,f_score,m_score
CUST_00454,61,4,151.74,2,Potential Loyalists,4,2,1
CUST_00455,617,25,6342.51,0,Cannot Lose Them,1,5,5
CUST_00456,538,2,59.34,1,Hibernating,1,1,1
CUST_00457,240,28,7400.8,7,Loyal Customers,3,5,5
CUST_00458,400,3,280.21000000000004,1,Hibernating,2,2,2
CUST_00459,616,6,661.21,1,Hibernating,1,2,2
CUST_00460,397,8,997.67,1,At Risk,2,3,3
CUST_00461,143,14,3431.83,6,Champions,4,4,4
CUST_00462,421,8,1246.18,1,At Risk,2,3,3
CUST_00463,257,8,1597.72,4,Need Attention,3,3,3
CUST_00464,351,14,2231.29,6,Loyal Customers,3,4,4
CUST_00465,245,7,452.15999999999997,4,Need Attention,3,2,2
CUST_00466,491,7,962.0,1,Hibernating,2,2,3
CUST_00467,718,25,6422.88,0,Cannot Lose Them,1,5,5
CUST_00468,374,4,795.84,4,Hibernating,2,2,2
CUST_00469,357,7,828.4300000000001,4,Need Attention,3,2,2
CUST_00470,362,7,476.87,4,Need Attention,3,2,2
CUST_00471,359,27,7162.06,0,Loyal Customers,3,5,5
CUST_00472,466,2,254.71,1,Hibernating,2,1,1
CUST_00473,469,5,449.4,1,Hibernating,2,2,2
CUST_00474,429,1,50.11,1,Hibernating,2,1,1
CUST_00475,319,6,1051.65,4,Need Attention,3,2,3
CUST_00476,133,37,11884.28,3,Champions,4,5,5
CUST_00477,176,2,137.19,4,New Customers,4,1,1
CUST_00478,575,2,207.86,1,Hibernating,1,1,1
CUST_00479,244,12,1891.11,6,Loyal Customers,3,4,4
CUST_00480,921,1,107.89,5,Hibernating,1,1,1
CUST_00481,336,3,99.07,4,Need Attention,3,2,1
CUST_00482,415,27,8263.12,0,Cannot Lose Them,2,5,5
CUST_00483,394,29,9199.89,0,Cannot Lose Them,2,5,5
CUST_00484,422,19,4144.48,6,Cannot Lose Them,2,5,5
CUST_00485,128,9,1415.27,2,Potential Loyalists,4,3,3
CUST_00486,225,7,726.8100000000001,4,Need Attention,3,2,2
CUST_00487,841,1,22.51,5,Hibernating,1,1,1
CUST_00488,460,1,17.67,1,Hibernating,2,1,1
CUST_00489,47,41,10405.16,3,Champions,5,5,5
CUST_00490,526,9,1602.22,1,At Risk,2,3,3
CUST_00491,15,25,6576.7,7,Champions,5,5,5
CUST_00492,83,14,3107.3399999999997,2,Champions,4,4,4
CUST_00493,199,6,803.52,4,Potential Loyalists,4,2,2
CUST_00494,649,2,152.5,5,Hibernating,1,1,1
CUST_00495,24,7,1074.94,2,Potential Loyalists,5,2,3
CUST_00496,298,2,331.4,4,Need Attention,3,1,2
CUST_00497,550,1,106.71,1,Hibernating,1,1,1
CUST_00498,459,4,349.37,1,Hibernating,2,2,2
CUST_00499,101,6,668.74,2,Potential Loyalists,4,2,2
CUST_00500,180,38,11747.369999999999,3,Champions,4,5,5
CUST_00501,237,8,1206.48,4,Need Attention,3,3,3
CUST_00502,574,3,349.26,1,Hibernating,1,2,2
CUST_00503,475,4,667.0,1,Hibernating,2,2,2
CUST_00504,3,40,10694.84,3,Champions,5,5,5
CUST_00505,410,8,1913.07,1,Cannot Lose Them,2,3,4
CUST_00506,547,9,1721.27,1,Cannot Lose Them,1,3,4
CUST_00507,28,9,1208.8999999999999,2,Potential Loyalists,5,3,3
CUST_00508,66,9,1690.53,2,Potential Loyalists,4,3,4
CUST_00509,536,8,2108.85,1,Cannot Lose Them,1,3,4
CUST_00510,89,8,588.59,2,Potential Loyalists,4,3,2
CUST_00511,416,9,2111.79,1,Cannot Lose Them,2,3,4
CUST_00512,11,8,1063.34,2,Potential Loyalists,5,3,3
CUST_00513,25,13,2498.09,2,Champions,5,4,4
CUST_00514,216,20,5151.9,7,Champions,4,5,5
CUST_00515,14,9,1662.57,2,Potential Loyalists,5,3,4
CUST_00516,561,11,2784.41,1,Cannot Lose Them,1,4,4
CUST_00517,19,22,5513.29,7,Champions,5,5,5
CUST_00518,571,1,39.97,1,Hibernating,1,1,1
CUST_00519,88,4,653.24,2,Potential Loyalists,4,2,2
CUST_00520,185,1,248.86,4,New Customers,4,1,1
CUST_00521,30,9,1308.77,2,Potential Loyalists,5,3,3
CUST_00522,395,14,2613.89,6,Cannot Lose Them,2,4,4
CUST_00523,117,34,9599.81,3,Champions,4,5,5
CUST_00524,124,41,11451.84,3,Champions,4,5,5
CUST_00525,112,5,713.23,2,Potential Loyalists,4,2,2
CUST_00526,408,9,1222.2,1,At Risk,2,3,3
CUST_00527,136,2,444.96000000000004,4,New Customers,4,1,2
CUST_00528,73,26,6967.39,7,Champions,4,5,5
CUST_00529,78,26,7384.09,7,Champions,4,5,5
CUST_00530,152,19,5405.51,7,Champions,4,5,5
CUST_00531,162,4,163.07999999999998,4,Potential Loyalists,4,2,1
CUST_00532,484,5,420.57000000000005,1,Hibernating,2,2,2
CUST_00533,217,4,306.08,4,Need Attention,3,2,2
CUST_00534,115,2,70.16,4,New Customers,4,1,1
CUST_00535,710,2,43.43,5,Hibernating,1,1,1
CUST_00536,302,1,86.04,4,Need Attention,3,1,1
CUST_00537,371,4,351.23,4,Hibernating,2,2,2
CUST_00538,116,2,96.9,4,New Customers,4,1,1
CUST_00539,718,9,1103.3899999999999,5,At Risk,1,3,3
CUST_00540,327,8,1291.58,4,Need Attention,3,3,3
CUST_00541,205,10,1764.3100000000002,6,Potential Loyalists,4,3,4
CUST_00542,17,15,3079.07,2,Champions,5,4,4
CUST_00543,412,15,2654.68,6,Cannot Lose Them,2,4,4
CUST_00544,240,12,2629.3199999999997,6,Loyal Customers,3,4,4
CUST_00545,2,12,1629.73,2,Loyal Customers,5,4,3
CUST_00546,671,10,1622.1,1,At Risk,1,3,3
CUST_00547,563,8,1159.72,1,At Risk,1,3,3
CUST_00548,296,1,16.37,4,Need Attention,3,1,1
CUST_00549,6,10,1622.22,2,Potential Loyalists,5,3,3
CUST_00550,489,7,1091.5,1,Hibernating,2,2,3
CUST_00551,9,31,8091.43,7,Champions,5,5,5
CUST_00552,259,6,916.7,4,Need Attention,3,2,3
CUST_00553,47,17,3942.65,7,Champions,5,4,5
CUST_00554,487,1,99.42,1,Hibernating,2,1,1
CUST_00555,702,2,220.4,5,Hibernating,1,1,1
CUST_00556,653,2,82.14,5,Hibernating,1,1,1
CUST_00557,64,9,1304.94,2,Potential Loyalists,4,3,3
CUST_00558,11,24,8621.41,7,Champions,5,5,5
CUST_00559,42,14,2816.2200000000003,2,Champions,5,4,4
CUST_00560,270,14,1754.48,6,Loyal Customers,3,4,4
CUST_00561,39,5,827.1899999999999,2,Potential Loyalists,5,2,2
CUST_00562,80,5,661.62,2,Potential Loyalists,4,2,2
CUST_00563,6,9,1490.02,2,Potential Loyalists,5,3,3
CUST_00564,553,1,18.4,1,Hibernating,1,1,1
CUST_00565,195,12,1746.54,6,Champions,4,4,4
CUST_00566,577,8,1251.6599999999999,1,At Risk,1,3,3
CUST_00567,755,2,182.92000000000002,5,Hibernating,1,1,1
CUST_00568,265,12,1724.5900000000001,6,Loyal Customers,3,4,4
CUST_00569,60,5,856.72,2,Potential Loyalists,4,2,3
CUST_00570,178,1,71.78,4,New Customers,4,1,1
CUST_00571,393,6,938.1400000000001,1,Hibernating,2,2,3
CUST_00572,154,20,8317.73,7,Champions,4,5,5
CUST_00573,187,18,3163.68,6,Champions,4,4,4
CUST_00574,433,3,402.63,1,Hibernating,2,2,2
CUST_00575,517,23,5627.76,0,Cannot Lose Them,2,5,5
CUST_00576,292,8,1265.04,4,Need Attention,3,3,3
CUST_00577,596,12,2282.86,1,Cannot Lose Them,1,4,4
CUST_00578,22,12,1989.1,2,Champions,5,4,4
CUST_00579,84,8,1209.69,2,Potential Loyalists,4,3,3
CUST_00580,118,2,118.51,4,New Customers,4,1,1
CUST_00581,7,29,8050.26,7,Champions,5,5,5
CUST_00582,276,16,3276.4300000000003,6,Loyal Customers,3,4,4
CUST_00583,862,1,38.73,5,Hibernating,1,1,1
CUST_00584,935,1,73.6,5,Hibernating,1,1,1
CUST_00585,340,26,8963.12,0,Loyal Customers,3,5,5
CUST_00586,57,30,7133.09,7,Champions,5,5,5
CUST_00587,774,1,35.55,5,Hibernating,1,1,1
CUST_00588,596,2,130.97,1,Hibernating,1,1,1
CUST_00589,543,10,2122.18,1,Cannot Lose Them,1,3,4
CUST_00590,507,33,10730.66,3,Cannot Lose Them,2,5,5
CUST_00591,50,6,666.12,2,Potential Loyalists,5,2,2
CUST_00592,357,8,1476.98,4,Need Attention,3,3,3
CUST_00593,24,6,711.55,2,Potential Loyalists,5,2,2
CUST_00594,2,25,8775.45,7,Champions,5,5,5
CUST_00595,67,8,773.38,2,Potential Loyalists,4,3,2
CUST_00596,24,6,852.88,2,Potential Loyalists,5,2,3
CUST_00597,18,9,705.79,2,Potential Loyalists,5,3,2
CUST_00598,499,13,2354.35,6,Cannot Lose Them,2,4,4
CUST_00599,217,1,106.0,4,Need Attention,3,1,1
CUST_00600,2,33,10812.13,3,Champions,5,5,5
CUST_00601,216,9,777.55,4,Potential Loyalists,4,3,2
CUST_00602,462,6,685.8,1,Hibernating,2,2,2
CUST_00603,113,12,1176.03,2,Loyal Customers,4,4,3
CUST_00604,226,30,7505.01,7,Loyal Customers,3,5,5
CUST_00605,283,2,23.19,4,Need Attention,3,1,1
CUST_00606,577,2,195.45,1,Hibernating,1,1,1
CUST_00607,344,32,9908.43,3,Loyal Customers,3,5,5
CUST_00608,477,24,7750.13,0,Cannot Lose Them,2,5,5
CUST_00609,49,5,1464.2,2,Potential Loyalists,5,2,3
CUST_00610,472,30,9529.81,0,Cannot Lose Them,2,5,5
CUST_00611,625,1,269.73,5,Hibernating,1,1,2
CUST_00612,656,4,364.12,5,Hibernating,1,2,2
CUST_00613,27,40,13093.05,3,Champions,5,5,5
CUST_00614,96,10,1676.18,2,Potential Loyalists,4,3,4
CUST_00615,33,4,696.99,2,Potential Loyalists,5,2,2
CUST_00616,389,7,526.67,1,Hibernating,2,2,2
CUST_00617,579,12,2069.57,1,Cannot Lose Them,1,4,4
CUST_00618,20,8,976.93,2,Potential Loyalists,5,3,3
CUST_00619,526,2,126.55,1,Hibernating,2,1,1
CUST_00620,381,1,62.41,4,Hibernating,2,1,1
CUST_00621,7,25,8907.33,7,Champions,5,5,5
CUST_00622,89,9,1608.51,2,Potential Loyalists,4,3,3
CUST_00623,12,30,8759.69,7,Champions,5,5,5
CUST_00624,15,10,2130.34,2,Potential Loyalists,5,3,4
CUST_00625,467,3,386.45000000000005,1,Hibernating,2,2,2
CUST_00626,368,11,2157.29,6,Cannot Lose Them,2,4,4
CUST_00627,421,5,570.55,1,Hibernating,2,2,2
CUST_00628,281,3,546.56,4,Need Attention,3,2,2
CUST_00629,249,1,354.66,4,Need Attention,3,1,2
CUST_00630,199,25,7568.01,7,Champions,4,5,5
CUST_00631,125,20,5676.22,7,Champions,4,5,5
CUST_00632,39,22,6215.17,7,Champions,5,5,5
CUST_00633,274,31,10956.21,3,Loyal Customers,3,5,5
CUST_00634,47,8,1927.8500000000001,2,Potential Loyalists,5,3,4
CUST_00635,466,7,1037.62,1,Hibernating,2,2,3
CUST_00636,766,2,149.39,5,Hibernating,1,1,1
CUST_00637,460,26,7513.1900000000005,0,Cannot Lose Them,2,5,5
CUST_00638,299,13,2521.38,6,Loyal Customers,3,4,4
CUST_00639,697,2,141.98000000000002,5,Hibernating,1,1,1
CUST_00640,564,7,937.46,1,Hibernating,1,2,3
CUST_00641,223,17,3432.11,6,Loyal Customers,3,4,4
CUST_00642,694,6,762.87,5,Hibernating,1,2,2
CUST_00643,418,2,207.69,1,Hibernating,2,1,1
CUST_00644,297,1,27.93,4,Need Attention,3,1,1
CUST_00645,4,37,13182.96,3,Champions,5,5,5
CUST_00646,676,2,289.54999999999995,5,Hibernating,1,1,2
CUST_00647,177,6,1121.1,4,Potential Loyalists,4,2,3
CUST_00648,152,2,177.24,4,New Customers,4,1,1
CUST_00649,202,9,1188.6599999999999,2,Potential Loyalists,4,3,3
CUST_00650,313,4,279.06,4,Need Attention,3,2,2
CUST_00651,534,5,648.25,1,Hibernating,1,2,2
CUST_00652,471,12,2062.52,6,Cannot Lose Them,2,4,4
CUST_00653,22,13,1809.12,2,Champions,5,4,4
CUST_00654,600,2,304.92,1,Hibernating,1,1,2
CUST_00655,39,17,2444.53,2,Champions,5,4,4
CUST_00656,20,11,1877.82,2,Champions,5,4,4
CUST_00657,415,8,648.48,1,At Risk,2,3,2
CUST_00658,1,7,500.14,2,Potential Loyalists,5,2,2
CUST_00659,653,21,8872.75,0,Cannot Lose Them,1,5,5
CUST_00660,286,27,8251.25,0,Loyal Customers,3,5,5
CUST_00661,5,11,1472.67,2,Loyal Customers,5,4,3
CUST_00662,125,13,1598.99,2,Loyal Customers,4,4,3
CUST_00663,482,26,5647.47,0,Cannot Lose Them,2,5,5
CUST_00664,307,1,18.76,4,Need Attention,3,1,1
CUST_00665,2,8,1235.68,2,Potential Loyalists,5,3,3
CUST_00666,72,28,7594.65,7,Champions,4,5,5
CUST_00667,103,18,2415.19,6,Champions,4,4,4
CUST_00668,314,6,677.45,4,Need Attention,3,2,2
CUST_00669,667,3,369.31,5,Hibernating,1,2,2
CUST_00670,72,32,8832.46,3,Champions,4,5,5
CUST_00671,83,16,1579.1,2,Loyal Customers,4,4,3
CUST_00672,88,11,2219.66,2,Champions,4,4,4
CUST_00673,26,9,1719.55,2,Potential Loyalists,5,3,4
CUST_00674,432,2,56.09,1,Hibernating,2,1,1
CUST_00675,523,1,15.52,1,Hibernating,2,1,1
CUST_00676,121,35,6416.71,7,Champions,4,5,5
CUST_00677,7,21,6188.88,7,Champions,5,5,5
CUST_00678,363,3,220.35,4,Need Attention,3,2,1
CUST_00679,245,8,1300.16,4,Need Attention,3,3,3
CUST_00680,23,14,2626.88,2,Champions,5,4,4
CUST_00681,217,21,4168.91,6,Loyal Customers,3,5,5
CUST_00682,262,9,917.48,4,Need Attention,3,3,3
CUST_00683,374,8,736.6600000000001,4,At Risk,2,3,2
CUST_00684,46,5,281.53,2,Potential Loyalists,5,2,2
CUST_00685,506,1,124.69,1,Hibernating,2,1,1
CUST_00686,442,8,1401.4299999999998,1,At Risk,2,3,3
CUST_00687,12,12,2354.45,2,Champions,5,4,4
CUST_00688,101,35,10249.49,3,Champions,4,5,5
CUST_00689,37,4,338.48,2,Potential Loyalists,5,2,2
CUST_00690,350,1,26.36,4,Need Attention,3,1,1
CUST_00691,436,2,160.41,1,Hibernating,2,1,1
CUST_00692,869,1,58.73,5,Hibernating,1,1,1
CUST_00693,474,3,423.15000000000003,1,Hibernating,2,2,2
CUST_00694,566,2,40.87,1,Hibernating,1,1,1
CUST_00695,660,1,10.07,5,Hibernating,1,1,1
CUST_00696,34,8,611.95,2,Potential Loyalists,5,3,2
CUST_00697,12,20,6479.62,7,Champions,5,5,5
CUST_00698,417,18,5059.13,0,Cannot Lose Them,2,4,5
CUST_00699,20,7,1072.73,2,Potential Loyalists,5,2,3
CUST_00700,526,1,87.31,1,Hibernating,2,1,1
CUST_00701,245,1,17.71,4,Need Attention,3,1,1
CUST_00702,149,2,117.11,4,New Customers,4,1,1
CUST_00703,579,6,389.52,1,Hibernating,1,2,2
CUST_00704,521,11,2150.84,1,Cannot Lose Them,2,4,4
CUST_00705,479,1,72.86,1,Hibernating,2,1,1
CUST_00706,356,36,12195.960000000001,3,Loyal Customers,3,5,5
CUST_00707,554,8,1403.19,1,At Risk,1,3,3
CUST_00708,216,14,2084.19,6,Champions,4,4,4
CUST_00709,27,13,1920.66,2,Champions,5,4,4
CUST_00710,661,10,1700.94,1,Cannot Lose Them,1,3,4
CUST_00711,354,18,2918.1,6,Loyal Customers,3,4,4
CUST_00712,150,9,1467.6799999999998,2,Potential Loyalists,4,3,3
CUST_00713,210,3,137.39,4,Potential Loyalists,4,2,1
CUST_00714,411,4,297.71000000000004,1,Hibernating,2,2,2
CUST_00715,76,27,7895.3,7,Champions,4,5,5
CUST_00716,743,1,66.19,5,Hibernating,1,1,1
CUST_00717,162,1,80.35,4,New Customers,4,1,1
CUST_00718,84,11,1258.8799999999999,2,Loyal Customers,4,4,3
CUST_00719,133,2,107.06,4,New Customers,4,1,1
CUST_00720,536,11,1667.69,1,Cannot Lose Them,1,4,4
CUST_00721,424,8,1093.89,1,At Risk,2,3,3
CUST_00722,11,12,1669.42,2,Champions,5,4,4
CUST_00723,600,4,604.7399999999999,1,Hibernating,1,2,2
CUST_00724,486,8,931.22,1,At Risk,2,3,3
CUST_00725,369,36,9531.63,3,Cannot Lose Them,2,5,5
CUST_00726,187,15,1934.74,6,Champions,4,4,4
CUST_00727,515,6,701.82,1,Hibernating,2,2,2
CUST_00728,100,40,10256.3,3,Champions,4,5,5
CUST_00729,113,23,7084.47,7,Champions,4,5,5
CUST_00730,27,17,6482.099999999999,7,Champions,5,4,5
CUST_00731,49,9,648.98,2,Potential Loyalists,5,3,2
CUST_00732,547,33,10018.32,0,Cannot Lose Them,1,5,5
CUST_00733,3,6,946.84,2,Potential Loyalists,5,2,3
CUST_00734,162,12,2012.32,2,Champions,4,4,4
CUST_00735,559,2,148.31,1,Hibernating,1,1,1
CUST_00736,85,16,2089.17,2,Champions,4,4,4
CUST_00737,65,31,8033.47,7,Champions,4,5,5
CUST_00738,185,2,292.0,4,New Customers,4,1,2
CUST_00739,220,5,232.45,4,Need Attention,3,2,1
CUST_00740,346,10,1496.22,6,Need Attention,3,3,3
CUST_00741,355,4,449.37,4,Need Attention,3,2,2
CUST_00742,368,9,1659.55,6,Cannot Lose Them,2,3,4
CUST_00743,100,18,2156.63,6,Champions,4,4,4
CUST_00744,147,18,3398.17,6,Champions,4,4,4
CUST_00745,293,16,2722.08,6,Loyal Customers,3,4,4
CUST_00746,449,1,71.5,1,Hibernating,2,1,1
CUST_00747,6,20,5202.88,7,Champions,5,5,5
CUST_00748,35,15,2689.13,2,Champions,5,4,4
CUST_00749,58,23,5219.2,7,Champions,4,5,5
CUST_00750,434,2,58.37,1,Hibernating,2,1,1
CUST_00751,320,8,1147.94,4,Need Attention,3,3,3
CUST_00752,188,8,1332.1,2,Potential Loyalists,4,3,3
CUST_00753,97,4,412.73,2,Potential Loyalists,4,2,2
CUST_00754,166,6,580.9300000000001,4,Potential Loyalists,4,2,2
CUST_00755,401,9,898.33,1,At Risk,2,3,3
CUST_00756,538,10,1992.68,1,Cannot Lose Them,1,3,4
CUST_00757,30,7,906.42,2,Potential Loyalists,5,2,3
CUST_00758,426,9,906.0,1,At Risk,2,3,3
CUST_00759,306,1,101.95,4,Need Attention,3,1,1
CUST_00760,626,1,159.23,5,Hibernating,1,1,1
CUST_00761,299,1,31.92,4,Need Attention,3,1,1
CUST_00762,119,12,1660.21,2,Champions,4,4,4
CUST_00763,12,13,2094.9,2,Champions,5,4,4
CUST_00764,523,19,6399.58,0,Cannot Lose Them,2,5,5
CUST_00765,38,10,1152.1,2,Potential Loyalists,5,3,3
CUST_00766,243,7,715.1,4,Need Attention,3,2,2
CUST_00767,427,37,10390.96,3,Cannot Lose Them,2,5,5
CUST_00768,61,5,504.73,2,Potential Loyalists,4,2,2
CUST_00769,417,9,1711.1399999999999,1,Cannot Lose Them,2,3,4
CUST_00770,404,2,150.78,1,Hibernating,2,1,1
CUST_00771,267,35,8928.24,3,Loyal Customers,3,5,5
CUST_00772,640,3,372.26,5,Hibernating,1,2,2
CUST_00773,558,1,130.03,1,Hibernating,1,1,1
CUST_00774,571,26,7127.95,0,Cannot Lose Them,1,5,5
CUST_00775,67,9,1260.11,2,Potential Loyalists,4,3,3
CUST_00776,290,2,29.880000000000003,4,Need Attention,3,1,1
CUST_00777,223,1,144.82,4,Need Attention,3,1,1
CUST_00778,77,38,13297.14,3,Champions,4,5,5
CUST_00779,234,1,56.5,4,Need Attention,3,1,1
CUST_00780,457,8,606.42,1,At Risk,2,3,2
CUST_00781,693,1,12.2,5,Hibernating,1,1,1
CUST_00782,413,28,8284.01,0,Cannot Lose Them,2,5,5
CUST_00783,257,11,2427.71,6,Loyal Customers,3,4,4
CUST_00784,617,11,1978.22,1,Cannot Lose Them,1,4,4
CUST_00785,742,1,15.14,5,Hibernating,1,1,1
CUST_00786,171,7,1041.09,4,Potential Loyalists,4,2,3
CUST_00787,22,9,1061.88,2,Potential Loyalists,5,3,3
CUST_00788,260,2,85.12,4,Need Attention,3,1,1
CUST_00789,26,13,3488.6,2,Champions,5,4,4
CUST_00790,242,13,2221.91,6,Loyal Customers,3,4,4
CUST_00791,34,14,2566.6,2,Champions,5,4,4
CUST_00792,31,8,1027.3,2,Potential Loyalists,5,3,3
CUST_00793,18,33,6932.73,7,Champions,5,5,5
CUST_00794,333,17,2662.89,6,Loyal Customers,3,4,4
CUST_00795,48,2,51.620000000000005,2,New Customers,5,1,1
CUST_00796,289,9,1309.49,4,Need Attention,3,3,3
CUST_00797,678,6,919.17,5,Hibernating,1,2,3
CUST_00798,526,1,249.78,1,Hibernating,2,1,1
CUST_00799,15,8,872.3199999999999,2,Potential Loyalists,5,3,3
CUST_00800,908,3,433.67,5,Hibernating,1,2,2
CUST_00801,422,26,9476.81,0,Cannot Lose Them,2,5,5
CUST_00802,460,13,1868.13,6,Cannot Lose Them,2,4,4
CUST_00803,60,7,1077.9,2,Potential Loyalists,4,2,3
CUST_00804,593,22,7172.38,0,Cannot Lose Them,1,5,5
CUST_00805,462,3,344.84,1,Hibernating,2,2,2
CUST_00806,402,7,998.07,1,Hibernating,2,2,3
CUST_00807,212,39,10900.76,3,Champions,4,5,5
CUST_00808,222,9,1086.05,4,Need Attention,3,3,3
CUST_00809,353,3,292.72,4,Need Attention,3,2,2
CUST_00810,500,1,7.59,1,Hibernating,2,1,1
CUST_00811,295,16,2171.15,6,Loyal Customers,3,4,4
CUST_00812,342,3,133.52,4,Need Attention,3,2,1
CUST_00813,33,12,2088.7,2,Champions,5,4,4
CUST_00814,354,2,193.22,4,Need Attention,3,1,1
CUST_00815,447,1,61.65,1,Hibernating,2,1,1
CUST_00816,38,12,2511.56,2,Champions,5,4,4
CUST_00817,672,5,523.29,5,Hibernating,1,2,2
CUST_00818,119,2,148.32,4,New Customers,4,1,1
CUST_00819,647,9,1793.52,1,Cannot Lose Them,1,3,4
CUST_00820,437,2,36.37,1,Hibernating,2,1,1
CUST_00821,208,16,4281.58,6,Champions,4,4,5
CUST_00822,520,12,1424.6599999999999,1,Loyal Customers,2,4,3
CUST_00823,46,2,237.66000000000003,2,New Customers,5,1,1
CUST_00824,33,9,997.2,2,Potential Loyalists,5,3,3
CUST_00825,392,10,1454.76,6,At Risk,2,3,3
CUST_00826,148,5,742.58,4,Potential Loyalists,4,2,2
CUST_00827,35,14,2006.76,2,Champions,5,4,4
CUST_00828,461,1,112.01,1,Hibernating,2,1,1
CUST_00829,768,3,171.38,5,Hibernating,1,2,1
CUST_00830,13,24,6349.53,7,Champions,5,5,5
CUST_00831,2,30,9078.62,3,Champions,5,5,5
CUST_00832,424,15,1701.63,6,Cannot Lose Them,2,4,4
CUST_00833,4,13,2365.24,2,Champions,5,4,4
CUST_00834,16,26,8990.4,7,Champions,5,5,5
CUST_00835,33,8,801.8,2,Potential Loyalists,5,3,2
CUST_00836,746,1,46.14,5,Hibernating,1,1,1
CUST_00837,127,7,641.02,2,Potential Loyalists,4,2,2
CUST_00838,57,5,598.3,2,Potential Loyalists,5,2,2
CUST_00839,744,2,329.17,5,Hibernating,1,1,2
CUST_00840,529,14,1951.57,1,Cannot Lose Them,2,4,4
CUST_00841,547,2,147.29,1,Hibernating,1,1,1
CUST_00842,234,28,7977.46,7,Loyal Customers,3,5,5
CUST_00843,681,1,30.12,5,Hibernating,1,1,1
CUST_00844,192,19,5150.44,7,Champions,4,5,5
CUST_00845,536,23,4820.86,0,Cannot Lose Them,1,5,5
CUST_00846,203,35,8570.26,3,Champions,4,5,5
CUST_00847,473,3,394.89,1,Hibernating,2,2,2
CUST_00848,20,19,5374.4,7,Champions,5,5,5
CUST_00849,518,28,10072.08,0,Cannot Lose Them,2,5,5
CUST_00850,120,7,1241.5,2,Potential Loyalists,4,2,3
CUST_00851,831,2,231.51,5,Hibernating,1,1,1
CUST_00852,724,9,2119.49,5,Cannot Lose Them,1,3,4
CUST_00853,317,7,1062.58,4,Need Attention,3,2,3
CUST_00854,717,2,49.69,5,Hibernating,1,1,1
CUST_00855,664,2,213.43,5,Hibernating,1,1,1
CUST_00856,324,1,65.59,4,Need Attention,3,1,1
CUST_00857,275,27,5245.95,7,Loyal Customers,3,5,5
CUST_00858,779,1,63.62,5,Hibernating,1,1,1
CUST_00859,481,2,334.93999999999994,1,Hibernating,2,1,2
CUST_00860,446,5,1124.53,1,Hibernating,2,2,3
CUST_00861,444,8,1566.06,1,At Risk,2,3,3
CUST_00862,84,9,1109.47,2,Potential Loyalists,4,3,3
CUST_00863,26,14,2479.91,2,Champions,5,4,4
CUST_00864,561,1,48.45,1,Hibernating,1,1,1
CUST_00865,203,5,562.3299999999999,4,Potential Loyalists,4,2,2
CUST_00866,897,1,130.9,5,Hibernating,1,1,1
CUST_00867,12,23,5663.33,7,Champions,5,5,5
CUST_00868,218,31,7255.15,7,Loyal Customers,3,5,5
CUST_00869,498,2,169.23000000000002,1,Hibernating,2,1,1
CUST_00870,486,4,1019.37,1,Hibernating,2,2,3
CUST_00871,64,4,245.07999999999998,2,Potential Loyalists,4,2,1
CUST_00872,35,6,734.8199999999999,2,Potential Loyalists,5,2,2
CUST_00873,204,40,10795.48,3,Champions,4,5,5
CUST_00874,414,22,6043.71,0,Cannot Lose Them,2,5,5
CUST_00875,8,6,722.97,2,Potential Loyalists,5,2,2
CUST_00876,7,16,3428.94,2,Champions,5,4,4
CUST_00877,244,3,486.61,4,Need Attention,3,2,2
CUST_00878,701,5,723.3,5,Hibernating,1,2,2
CUST_00879,200,26,7597.44,7,Champions,4,5,5
CUST_00880,199,5,1297.58,4,Potential Loyalists,4,2,3
CUST_00881,581,1,122.98,1,Hibernating,1,1,1
CUST_00882,571,11,2104.54,1,Cannot Lose Them,1,4,4
CUST_00883,14,10,2368.8,2,Potential Loyalists,5,3,4
CUST_00884,299,10,1190.07,6,Need Attention,3,3,3
CUST_00885,303,2,47.120000000000005,4,Need Attention,3,1,1
CUST_00886,410,12,1074.1200000000001,6,Loyal Customers,2,4,3
CUST_00887,575,26,9214.41,0,Cannot Lose Them,1,5,5
CUST_00888,251,10,1598.33,6,Need Attention,3,3,3
CUST_00889,3,16,2664.69,2,Champions,5,4,4
CUST_00890,52,4,463.82,2,Potential Loyalists,5,2,2
CUST_00891,40,8,1048.24,2,Potential Loyalists,5,3,3
CUST_00892,439,8,787.44,1,At Risk,2,3,2
CUST_00893,152,8,999.27,2,Potential Loyalists,4,3,3
CUST_00894,365,2,27.520000000000003,4,Need Attention,3,1,1
CUST_00895,370,14,2680.29,6,Cannot Lose Them,2,4,4
CUST_00896,17,9,1553.2,2,Potential Loyalists,5,3,3
CUST_00897,628,2,108.92,5,Hibernating,1,1,1
CUST_00898,646,5,376.02,5,Hibernating,1,2,2
CUST_00899,11,10,2260.86,2,Potential Loyalists,5,3,4
CUST_00900,1,10,1594.24,2,Potential Loyalists,5,3,3
CUST_00901,72,16,3618.0,2,Champions,4,4,4
CUST_00902,406,30,9440.6,0,Cannot Lose Them,2,5,5
CUST_00903,69,8,960.42,2,Potential Loyalists,4,3,3
CUST_00904,116,9,1237.65,2,Potential Loyalists,4,3,3
CUST_00905,36,5,442.82,2,Potential Loyalists,5,2,2
CUST_00906,246,26,6247.5,7,Loyal Customers,3,5,5
CUST_00907,373,6,552.76,4,Hibernating,2,2,2
CUST_00908,338,10,1249.91,6,Need Attention,3,3,3
