transaction_id,customer_id,transaction_date,category,amount
TXN_026152,CUST_02347,06-07-2024,Clothing,229.15
TXN_031198,CUST_02785,13-11-2023,Books,52.57
TXN_003929,CUST_00345,26-07-2023,Home & Garden,408.83
TXN_024949,CUST_02251,13-12-2023,Electronics,298.34
TXN_004246,CUST_00372,21-05-2024,Sports,118.27
TXN_057732,CUST_05116,03-06-2024,Home & Garden,40.71
TXN_022131,CUST_01990,23-05-2023,Electronics,443.18
TXN_053840,CUST_04765,17-10-2024,Clothing,125.58
TXN_044447,CUST_03984,23-09-2023,Sports,287.94
TXN_061660,CUST_05484,06-07-2023,Books,64.48
TXN_005990,CUST_00524,11-06-2024,Sports,199.38
TXN_020352,CUST_01822,28-06-2022,Sports,139.76
TXN_033396,CUST_02996,02-02-2023,Books,51.05
TXN_063218,CUST_05612,03-08-2022,Sports,266.16
TXN_024206,CUST_02188,07-05-2024,Sports,216.89
TXN_040224,CUST_03589,11-01-2024,Electronics,909.71
TXN_043759,CUST_03932,22-03-2024,Home & Garden,234.11
TXN_044202,CUST_03962,28-02-2023,Sports,254.74
TXN_064744,CUST_05733,12-05-2023,Sports,179.14
TXN_042184,CUST_03780,17-01-2023,Home & Garden,134.32
TXN_054916,CUST_04862,01-02-2024,Books,32.73
TXN_027746,CUST_02490,10-05-2023,Electronics,267.18
TXN_032422,CUST_02905,26-04-2023,Books,25.78
TXN_052334,CUST_04645,24-06-2023,Sports,258.21
TXN_001222,CUST_00119,28-07-2023,Electronics,204.27
TXN_017837,CUST_01586,15-06-2023,Electronics,131.22
TXN_057552,CUST_05101,14-11-2022,Home & Garden,254.29
TXN_037001,CUST_03316,11-03-2024,Clothing,111.4
TXN_044360,CUST_03978,17-11-2022,Home & Garden,292.73
TXN_004365,CUST_00382,30-08-2023,Books,50.82
TXN_049886,CUST_04435,25-05-2024,Clothing,186.28
TXN_059684,CUST_05293,19-10-2023,Books,14.72
TXN_064937,CUST_05755,29-06-2023,Clothing,21.97
TXN_036462,CUST_03267,13-02-2024,Clothing,90.32
TXN_062123,CUST_05521,03-12-2023,Electronics,501.91
TXN_011836,CUST_01042,11-12-2022,Books,53.79
TXN_053417,CUST_04738,26-06-2024,Clothing,194.1
TXN_062198,CUST_05526,25-05-2023,Home & Garden,285.07
TXN_053554,CUST_04745,18-09-2022,Electronics,1196.49
TXN_035135,CUST_03142,25-07-2023,Home & Garden,36.56
TXN_033754,CUST_03031,18-06-2024,Clothing,290.62
TXN_067598,CUST_05993,07-04-2023,Home & Garden,256.17
TXN_064788,CUST_05740,06-01-2023,Books,14.51
TXN_045126,CUST_04035,05-12-2022,Clothing,51.63
TXN_007159,CUST_00631,12-06-2024,Clothing,169.26
TXN_025926,CUST_02326,20-08-2023,Sports,395.32
TXN_036901,CUST_03307,11-10-2023,Home & Garden,252.1
TXN_061261,CUST_05443,10-05-2023,Home & Garden,189.45
TXN_002904,CUST_00259,02-06-2022,Books,65.54
TXN_024873,CUST_02246,26-04-2024,Home & Garden,528.33
TXN_015398,CUST_01365,09-03-2024,Electronics,475.18
TXN_058083,CUST_05140,30-08-2023,Electronics,198.29
TXN_032031,CUST_02863,11-06-2022,Books,25.6
TXN_035701,CUST_03192,24-10-2022,Electronics,938.34
TXN_005147,CUST_00452,19-07-2024,Electronics,224.87
TXN_053002,CUST_04699,26-11-2023,Sports,168.49
TXN_060132,CUST_05334,26-01-2023,Books,30.13
TXN_053753,CUST_04756,17-05-2024,Books,36.9
TXN_014819,CUST_01314,15-12-2023,Home & Garden,219.7
TXN_030941,CUST_02763,20-04-2024,Books,15.87
TXN_033036,CUST_02966,21-07-2023,Clothing,70.89
TXN_000159,CUST_00024,26-08-2024,Home & Garden,351.68
TXN_055489,CUST_04910,26-05-2023,Clothing,121.88
TXN_055643,CUST_04928,14-05-2023,Home & Garden,323.76
TXN_017251,CUST_01537,10-03-2023,Home & Garden,385.96
TXN_016335,CUST_01461,26-03-2023,Electronics,367.67
TXN_026007,CUST_02335,05-11-2023,Electronics,268.36
TXN_018751,CUST_01676,26-09-2024,Home & Garden,274.2
TXN_066970,CUST_05944,05-12-2023,Electronics,754.21
TXN_023673,CUST_02124,23-07-2023,Books,40.08
TXN_031695,CUST_02834,28-07-2024,Sports,246.93
TXN_050104,CUST_04454,10-12-2023,Electronics,414.32
TXN_012323,CUST_01091,13-11-2023,Home & Garden,505.42
TXN_025644,CUST_02303,09-07-2023,Clothing,242.91
TXN_007326,CUST_00645,15-03-2024,Clothing,256.46
TXN_043136,CUST_03888,17-02-2024,Electronics,410.13
TXN_019981,CUST_01779,24-05-2023,Electronics,409.92
TXN_016343,CUST_01461,12-07-2023,Home & Garden,67.6
TXN_012388,CUST_01099,26-09-2023,Electronics,518.28
TXN_040382,CUST_03611,30-01-2023,Clothing,109.48
TXN_038878,CUST_03474,01-10-2022,Home & Garden,188.95
TXN_035729,CUST_03195,13-11-2023,Electronics,136.12
TXN_062649,CUST_05563,18-07-2023,Electronics,143.81
TXN_022549,CUST_02032,10-07-2023,Clothing,213.61
TXN_016488,CUST_01476,02-12-2023,Sports,130.07
TXN_009024,CUST_00799,07-05-2024,Clothing,29.76
TXN_012784,CUST_01132,26-02-2023,Sports,294.94
TXN_054954,CUST_04864,28-03-2024,Books,26.76
TXN_032825,CUST_02946,22-11-2024,Clothing,181.91
TXN_016600,CUST_01483,03-12-2023,Clothing,403.53
TXN_018192,CUST_01623,04-12-2023,Electronics,209.72
TXN_016031,CUST_01431,29-03-2023,Home & Garden,182.09
TXN_042350,CUST_03799,26-11-2022,Books,103.08
TXN_060182,CUST_05341,15-12-2022,Clothing,132.79
TXN_008287,CUST_00731,27-04-2024,Sports,177.65
TXN_011766,CUST_01037,22-11-2023,Books,16.85
TXN_025282,CUST_02275,11-06-2024,Home & Garden,305.97
TXN_015895,CUST_01419,27-10-2022,Electronics,403.34
TXN_037845,CUST_03389,12-09-2022,Electronics,167.56
TXN_048520,CUST_04306,03-09-2023,Sports,161.38
TXN_027235,CUST_02440,18-08-2024,Home & Garden,61.45
TXN_050674,CUST_04505,22-01-2024,Clothing,209.55
TXN_037164,CUST_03330,10-08-2023,Home & Garden,299.13
TXN_010206,CUST_00912,08-08-2023,Sports,155.32
TXN_058339,CUST_05163,11-03-2024,Books,67.26
TXN_006634,CUST_00590,26-05-2022,Home & Garden,416.63
TXN_040682,CUST_03633,11-12-2023,Electronics,465.93
TXN_046965,CUST_04185,04-01-2024,Sports,236.9
TXN_008318,CUST_00732,14-04-2023,Electronics,782.72
TXN_019167,CUST_01716,02-01-2024,Home & Garden,313.48
TXN_059250,CUST_05259,05-08-2022,Clothing,43.21
TXN_025847,CUST_02320,25-07-2022,Sports,118.53
TXN_021648,CUST_01951,14-08-2023,Books,24.58
TXN_031582,CUST_02822,12-08-2023,Electronics,604.28
TXN_023464,CUST_02109,01-04-2024,Electronics,219.16
TXN_015519,CUST_01381,08-06-2023,Books,34.31
TXN_007380,CUST_00652,05-05-2023,Books,57.67
TXN_027872,CUST_02497,15-11-2023,Books,46.4
TXN_042872,CUST_03861,21-12-2024,Clothing,44.85
TXN_001166,CUST_00118,05-09-2023,Electronics,872.81
TXN_024050,CUST_02169,15-08-2023,Electronics,537.15
TXN_033803,CUST_03033,22-05-2023,Home & Garden,114.92
TXN_052230,CUST_04639,26-09-2023,Electronics,178.71
TXN_036850,CUST_03303,20-08-2023,Clothing,175.35
TXN_034003,CUST_03049,12-02-2024,Clothing,183.6
TXN_050448,CUST_04490,09-06-2024,Sports,62.59
TXN_059581,CUST_05288,04-04-2024,Electronics,510.14
TXN_007684,CUST_00676,14-07-2023,Books,71.15
TXN_014545,CUST_01285,06-11-2024,Electronics,401.42
TXN_043276,CUST_03900,19-07-2023,Electronics,1133.3
TXN_034968,CUST_03127,05-05-2024,Electronics,513.81
TXN_036836,CUST_03302,20-06-2024,Electronics,479.88
TXN_063570,CUST_05642,21-09-2023,Electronics,901.14
TXN_067108,CUST_05952,24-06-2024,Electronics,593.93
TXN_009129,CUST_00807,05-08-2023,Books,25.51
TXN_063515,CUST_05636,07-06-2024,Clothing,177.08
TXN_053564,CUST_04745,31-01-2023,Books,80.09
TXN_026560,CUST_02383,23-05-2024,Clothing,198.93
TXN_066939,CUST_05939,18-05-2023,Clothing,168.77
TXN_052380,CUST_04647,23-06-2022,Books,28.43
TXN_046593,CUST_04150,17-10-2024,Sports,418.49
TXN_025388,CUST_02284,10-09-2023,Electronics,432.21
TXN_026986,CUST_02422,01-05-2024,Home & Garden,47.45
TXN_065782,CUST_05831,19-05-2024,Electronics,457.13
TXN_050866,CUST_04524,05-09-2022,Clothing,52.39
TXN_060469,CUST_05367,24-01-2024,Books,15.83
TXN_007782,CUST_00682,23-07-2023,Sports,122.3
TXN_046295,CUST_04126,02-03-2023,Electronics,605.49
TXN_003402,CUST_00300,12-03-2022,Books,67.81
TXN_030316,CUST_02713,18-10-2022,Sports,117.1
TXN_065354,CUST_05788,25-06-2024,Electronics,438.43
TXN_067388,CUST_05978,14-05-2024,Sports,61.32
TXN_066449,CUST_05893,29-02-2024,Books,66.95
TXN_008342,CUST_00735,15-01-2023,Books,21.06
TXN_038780,CUST_03466,24-03-2024,Sports,377.44
TXN_039849,CUST_03558,01-01-2024,Clothing,193.03
TXN_031305,CUST_02791,01-11-2024,Books,65.79
TXN_030289,CUST_02711,05-09-2024,Sports,206.69
TXN_044389,CUST_03979,02-11-2024,Clothing,166.42
TXN_012170,CUST_01079,23-01-2024,Sports,172.45
TXN_047715,CUST_04250,03-03-2023,Sports,114.99
TXN_016359,CUST_01461,12-03-2024,Books,99.41
TXN_011089,CUST_00972,11-06-2024,Electronics,500.32
TXN_066911,CUST_05937,21-10-2023,Books,95.56
TXN_008611,CUST_00763,19-08-2023,Electronics,151.5
TXN_020231,CUST_01809,14-05-2022,Home & Garden,119.44
TXN_008242,CUST_00729,10-09-2023,Books,67.13
TXN_009021,CUST_00798,25-07-2023,Electronics,249.78
TXN_066238,CUST_05869,26-08-2023,Home & Garden,466.65
TXN_048912,CUST_04357,06-07-2023,Sports,269.91
TXN_026363,CUST_02360,31-08-2023,Clothing,64.96
TXN_030407,CUST_02720,24-02-2022,Sports,381.57
TXN_062872,CUST_05583,12-12-2023,Home & Garden,814.36
TXN_021670,CUST_01952,03-04-2023,Sports,294.96
TXN_007846,CUST_00688,18-04-2024,Clothing,157.47
TXN_047440,CUST_04226,18-06-2023,Sports,191.31
TXN_010811,CUST_00955,22-05-2023,Clothing,264.07
TXN_065414,CUST_05797,14-11-2023,Clothing,174.69
TXN_059433,CUST_05279,24-05-2022,Sports,184.27
TXN_048847,CUST_04350,14-02-2023,Clothing,119.19
TXN_021457,CUST_01934,27-12-2023,Books,63.59
TXN_036044,CUST_03217,06-07-2023,Home & Garden,238.44
TXN_030924,CUST_02762,25-07-2024,Clothing,66.57
TXN_053175,CUST_04713,13-02-2024,Books,56.26
TXN_031809,CUST_02845,17-03-2024,Sports,104.72
TXN_065193,CUST_05773,27-12-2023,Books,46.21
TXN_012725,CUST_01128,01-10-2022,Sports,163.13
TXN_008876,CUST_00784,16-03-2022,Electronics,523.24
TXN_009267,CUST_00825,05-02-2023,Books,38.04
TXN_024172,CUST_02184,25-06-2024,Books,39.67
TXN_036152,CUST_03230,21-07-2024,Home & Garden,59.4
TXN_030283,CUST_02711,09-01-2024,Sports,44.47
TXN_012161,CUST_01076,25-07-2023,Books,10.7
TXN_040850,CUST_03659,09-08-2024,Clothing,285.77
TXN_028727,CUST_02567,08-12-2022,Books,78.3
TXN_052578,CUST_04667,14-12-2024,Electronics,154.09
TXN_012155,CUST_01075,21-05-2024,Books,55.65
TXN_007679,CUST_00676,28-04-2023,Books,50.58
TXN_053637,CUST_04749,16-09-2024,Home & Garden,423.71
TXN_040273,CUST_03597,07-10-2024,Electronics,358.72
TXN_062978,CUST_05589,31-10-2023,Sports,359.09
TXN_036816,CUST_03301,21-10-2023,Home & Garden,317.96
TXN_047423,CUST_04225,06-01-2023,Home & Garden,299.98
TXN_050235,CUST_04467,11-05-2023,Books,22.01
TXN_055109,CUST_04878,19-05-2023,Books,78.79
TXN_036723,CUST_03295,07-10-2022,Home & Garden,468.79
TXN_042672,CUST_03842,31-05-2024,Home & Garden,184.44
TXN_008396,CUST_00739,21-03-2024,Clothing,88.3
TXN_046558,CUST_04149,10-03-2023,Electronics,297.94
TXN_012994,CUST_01151,07-05-2023,Clothing,119.4
TXN_004249,CUST_00372,19-06-2024,Books,51.55
TXN_025285,CUST_02275,13-10-2024,Electronics,494.09
TXN_000697,CUST_00072,23-12-2023,Electronics,1056.94
TXN_049419,CUST_04397,27-01-2023,Books,82.81
TXN_042072,CUST_03771,15-09-2024,Books,29.15
TXN_012006,CUST_01060,27-04-2023,Books,47.21
TXN_005978,CUST_00524,21-11-2023,Electronics,904.78
TXN_050200,CUST_04464,02-05-2024,Clothing,98.37
TXN_057465,CUST_05088,05-12-2024,Sports,566.83
TXN_052125,CUST_04624,01-08-2024,Electronics,496.13
TXN_005059,CUST_00441,08-03-2024,Clothing,43.82
TXN_022426,CUST_02021,19-03-2024,Home & Garden,86.43
TXN_014669,CUST_01296,24-04-2024,Home & Garden,88
TXN_043837,CUST_03940,12-01-2024,Electronics,257.47
TXN_038357,CUST_03429,21-09-2022,Books,92.12
TXN_027163,CUST_02436,10-11-2024,Home & Garden,253.35
TXN_029689,CUST_02658,17-06-2024,Home & Garden,258.66
TXN_019991,CUST_01781,11-07-2022,Clothing,26.63
TXN_042574,CUST_03829,05-01-2023,Books,19.1
TXN_045931,CUST_04096,06-07-2023,Sports,301.96
TXN_040575,CUST_03628,09-09-2023,Clothing,89.63
TXN_021394,CUST_01926,25-06-2023,Electronics,271.14
TXN_008386,CUST_00737,07-09-2024,Electronics,200.85
TXN_009511,CUST_00845,01-04-2023,Electronics,580.17
TXN_031663,CUST_02831,05-04-2023,Home & Garden,364.43
TXN_001793,CUST_00170,06-12-2022,Sports,293.53
TXN_030275,CUST_02711,07-03-2023,Clothing,61.42
TXN_022803,CUST_02053,04-02-2023,Clothing,123.85
TXN_041118,CUST_03681,25-05-2024,Sports,106.98
TXN_043523,CUST_03917,10-12-2022,Books,50.29
TXN_036437,CUST_03263,27-06-2023,Home & Garden,440.73
TXN_048008,CUST_04271,24-07-2022,Sports,199.99
TXN_046281,CUST_04124,19-04-2024,Home & Garden,436.14
TXN_048568,CUST_04313,29-11-2023,Books,15.43
TXN_047045,CUST_04193,07-03-2023,Books,51.36
TXN_021880,CUST_01968,05-07-2024,Home & Garden,647.94
TXN_035621,CUST_03186,01-03-2023,Electronics,282.06
TXN_067582,CUST_05990,27-12-2024,Sports,369.07
TXN_005014,CUST_00439,22-05-2023,Books,41.85
TXN_025804,CUST_02317,14-05-2024,Books,55.39
TXN_051744,CUST_04596,02-11-2022,Books,79.19
TXN_041141,CUST_03682,18-05-2024,Home & Garden,589.96
TXN_004816,CUST_00423,24-04-2023,Home & Garden,269.87
TXN_001787,CUST_00170,11-08-2022,Books,49.66
TXN_059525,CUST_05285,25-01-2023,Books,15.87
TXN_030011,CUST_02684,15-05-2023,Sports,134.51
TXN_046787,CUST_04168,31-07-2024,Electronics,261.82
TXN_040755,CUST_03644,09-04-2023,Sports,87.25
TXN_056433,CUST_04996,08-05-2023,Books,44.04
TXN_045231,CUST_04045,22-05-2024,Clothing,92.4
TXN_037326,CUST_03349,01-08-2023,Sports,102.67
TXN_033596,CUST_03017,02-05-2024,Sports,64.69
TXN_041368,CUST_03707,01-07-2023,Books,19.55
TXN_066763,CUST_05925,06-12-2024,Home & Garden,145.74
TXN_001034,CUST_00098,19-12-2023,Books,105.34
TXN_013459,CUST_01192,17-06-2024,Home & Garden,171.38
TXN_036830,CUST_03302,16-03-2024,Sports,250.47
TXN_001119,CUST_00108,17-02-2024,Clothing,56.63
TXN_061507,CUST_05468,16-08-2023,Clothing,89.22
TXN_060497,CUST_05369,03-11-2024,Books,32.02
TXN_045121,CUST_04034,18-12-2023,Sports,159.39
TXN_006112,CUST_00539,11-08-2022,Clothing,110.01
TXN_025998,CUST_02334,01-06-2023,Home & Garden,283.62
TXN_060587,CUST_05376,17-02-2024,Books,11.06
TXN_057397,CUST_05084,28-11-2023,Books,26.51
TXN_040705,CUST_03636,08-01-2024,Clothing,133.23
TXN_038349,CUST_03429,23-04-2022,Clothing,150.03
TXN_042228,CUST_03788,12-08-2023,Home & Garden,291.83
TXN_055163,CUST_04881,26-08-2024,Books,19.71
TXN_034363,CUST_03085,16-06-2024,Home & Garden,196.4
TXN_004130,CUST_00358,10-11-2022,Sports,164.29
TXN_009114,CUST_00807,30-11-2022,Electronics,288.53
TXN_003947,CUST_00348,16-04-2024,Home & Garden,58.25
TXN_018821,CUST_01682,21-06-2024,Electronics,393.08
TXN_044288,CUST_03973,08-03-2024,Home & Garden,171.34
TXN_041045,CUST_03673,23-05-2024,Clothing,156.05
TXN_039836,CUST_03556,26-12-2024,Clothing,161.45
TXN_011114,CUST_00977,21-01-2024,Home & Garden,102.77
TXN_003001,CUST_00264,03-02-2024,Electronics,699.58
TXN_022668,CUST_02040,17-01-2024,Books,97.2
TXN_018862,CUST_01688,08-06-2024,Sports,65.34
TXN_014340,CUST_01271,11-01-2024,Home & Garden,424.21
TXN_018912,CUST_01693,08-12-2022,Clothing,140.42
TXN_041065,CUST_03675,23-04-2023,Electronics,548.81
TXN_018466,CUST_01641,27-03-2023,Electronics,112.91
TXN_026025,CUST_02337,25-02-2023,Electronics,573.52
TXN_035228,CUST_03149,31-12-2022,Books,18.78
TXN_011057,CUST_00971,12-01-2024,Electronics,287.19
TXN_019619,CUST_01753,18-05-2023,Books,34.31
TXN_056373,CUST_04992,25-01-2024,Home & Garden,299.29
TXN_004616,CUST_00404,20-06-2023,Books,5.57
TXN_049249,CUST_04384,11-03-2024,Electronics,644.24
TXN_042366,CUST_03799,24-08-2023,Home & Garden,72.66
TXN_054404,CUST_04811,05-06-2023,Sports,84.6
TXN_029888,CUST_02671,03-08-2024,Books,105.39
TXN_060045,CUST_05325,27-12-2023,Books,34.9
TXN_055488,CUST_04910,20-04-2023,Clothing,61.68
TXN_039184,CUST_03500,22-04-2024,Clothing,122.06
TXN_023519,CUST_02113,13-02-2023,Electronics,763.02
TXN_043369,CUST_03907,16-12-2024,Sports,233.96
TXN_010905,CUST_00960,27-04-2022,Clothing,42.38
TXN_042725,CUST_03845,01-05-2024,Sports,135.54
TXN_005012,CUST_00439,06-03-2023,Clothing,141.33
TXN_064803,CUST_05742,10-03-2024,Books,34.25
TXN_006516,CUST_00580,05-09-2024,Clothing,13.45
TXN_043648,CUST_03923,26-06-2024,Clothing,184.28
TXN_014774,CUST_01304,13-05-2022,Electronics,450.38
TXN_064975,CUST_05761,01-11-2023,Sports,97.45
TXN_004464,CUST_00389,08-08-2023,Sports,145.38
TXN_000903,CUST_00088,25-03-2023,Sports,46.78
TXN_008074,CUST_00715,24-03-2024,Sports,148.13
TXN_005541,CUST_00489,05-12-2022,Books,109.2
TXN_042893,CUST_03865,17-10-2023,Clothing,81.11
TXN_056016,CUST_04962,16-02-2023,Sports,239.19
TXN_008816,CUST_00778,01-05-2024,Electronics,544.35
TXN_019425,CUST_01737,10-03-2024,Books,50.31
TXN_061639,CUST_05482,28-02-2023,Books,76.82
TXN_008565,CUST_00755,09-05-2023,Clothing,77.09
TXN_038513,CUST_03442,24-06-2023,Clothing,64.51
TXN_036567,CUST_03279,07-08-2022,Books,24.43
TXN_036607,CUST_03284,29-05-2023,Books,30.06
TXN_029396,CUST_02626,19-10-2022,Home & Garden,355.66
TXN_029074,CUST_02600,31-08-2024,Sports,191.39
TXN_010762,CUST_00952,10-09-2024,Home & Garden,168.39
TXN_050379,CUST_04484,03-12-2023,Books,60.53
TXN_054926,CUST_04863,28-05-2023,Sports,90.12
TXN_011668,CUST_01025,10-03-2024,Clothing,62.3
TXN_040860,CUST_03660,09-04-2024,Electronics,291.11
TXN_035994,CUST_03213,09-10-2022,Electronics,520.81
TXN_062737,CUST_05571,21-08-2023,Sports,120.18
TXN_051166,CUST_04550,20-05-2022,Electronics,396.62
TXN_036928,CUST_03310,23-09-2023,Clothing,163.77
TXN_016621,CUST_01483,18-12-2024,Clothing,153.01
TXN_033820,CUST_03034,19-08-2024,Books,51.09
TXN_027449,CUST_02462,05-08-2023,Sports,266.63
TXN_015133,CUST_01343,30-07-2024,Home & Garden,578.27
TXN_004673,CUST_00407,04-10-2023,Clothing,347.4
TXN_020764,CUST_01865,26-12-2023,Books,21.17
TXN_063280,CUST_05618,25-12-2022,Sports,68.98
TXN_001098,CUST_00107,23-05-2023,Books,59.47
TXN_039867,CUST_03561,30-10-2023,Clothing,103.79
TXN_040718,CUST_03637,16-10-2023,Sports,34.89
TXN_028862,CUST_02581,27-10-2023,Books,35.77
TXN_063241,CUST_05612,27-07-2023,Clothing,202.28
TXN_001857,CUST_00175,15-02-2023,Books,46.64
TXN_035154,CUST_03144,13-01-2023,Home & Garden,301.56
TXN_003883,CUST_00343,13-06-2024,Electronics,428.93
TXN_035682,CUST_03191,31-01-2024,Clothing,185.85
TXN_061783,CUST_05492,06-12-2024,Home & Garden,295.06
TXN_037042,CUST_03321,08-04-2024,Sports,92.74
TXN_007744,CUST_00680,03-09-2023,Electronics,132.88
TXN_007891,CUST_00697,23-09-2024,Electronics,753.72
TXN_026633,CUST_02388,25-12-2023,Home & Garden,105.45
TXN_046510,CUST_04142,22-03-2024,Clothing,139.28
TXN_046311,CUST_04128,03-01-2023,Books,23.11
TXN_017163,CUST_01534,24-02-2023,Electronics,580.19
TXN_025782,CUST_02316,10-01-2024,Sports,216.51
TXN_067198,CUST_05959,26-07-2023,Books,80.35
TXN_067550,CUST_05988,23-10-2023,Home & Garden,58.47
TXN_051596,CUST_04582,11-09-2023,Sports,422.33
TXN_026445,CUST_02368,23-09-2023,Home & Garden,222.3
TXN_005995,CUST_00524,15-08-2024,Clothing,251.01
TXN_026558,CUST_02383,13-04-2024,Sports,203.77
TXN_062836,CUST_05581,14-08-2024,Sports,61.52
TXN_031936,CUST_02853,19-02-2024,Clothing,71.18
TXN_015656,CUST_01391,24-08-2023,Home & Garden,34.9
TXN_010325,CUST_00921,09-04-2024,Books,19.73
TXN_003873,CUST_00341,20-04-2023,Clothing,146.37
TXN_034518,CUST_03100,31-10-2022,Sports,30.7
TXN_033987,CUST_03048,30-05-2023,Clothing,43.38
TXN_045122,CUST_04034,24-02-2024,Books,13.67
TXN_037394,CUST_03355,01-04-2022,Home & Garden,425.34
TXN_037446,CUST_03359,16-05-2024,Electronics,249.51
TXN_056480,CUST_04998,03-05-2023,Books,71.13
TXN_019445,CUST_01740,04-10-2022,Home & Garden,97.56
TXN_033311,CUST_02989,27-11-2023,Electronics,371.91
TXN_048334,CUST_04291,24-10-2024,Home & Garden,203.67
TXN_011070,CUST_00972,11-07-2023,Clothing,73
TXN_004022,CUST_00353,07-09-2024,Books,127.18
TXN_035152,CUST_03143,17-05-2024,Electronics,61.17
TXN_004443,CUST_00387,22-03-2023,Books,49.02
TXN_017313,CUST_01543,30-06-2024,Electronics,984.12
TXN_046374,CUST_04134,11-03-2024,Home & Garden,239.79
TXN_066328,CUST_05879,04-12-2023,Home & Garden,372.17
TXN_050648,CUST_04505,17-10-2022,Electronics,446.89
TXN_036041,CUST_03217,15-11-2022,Electronics,252.82
TXN_059641,CUST_05290,30-08-2023,Electronics,176.43
TXN_013525,CUST_01197,27-01-2023,Books,33.16
TXN_005605,CUST_00491,19-06-2024,Home & Garden,432.55
TXN_022476,CUST_02025,16-05-2024,Books,57.58
TXN_009164,CUST_00811,20-08-2022,Electronics,125.02
TXN_003701,CUST_00323,12-06-2023,Books,56.33
TXN_009978,CUST_00888,16-03-2024,Books,23.55
TXN_063356,CUST_05623,28-11-2023,Books,102.88
TXN_028570,CUST_02557,19-09-2022,Books,116.53
TXN_013133,CUST_01160,09-05-2023,Electronics,439.63
TXN_053350,CUST_04729,13-06-2023,Sports,73.65
TXN_014866,CUST_01318,17-05-2024,Books,76.66
TXN_010836,CUST_00956,14-09-2022,Sports,319.29
TXN_057821,CUST_05121,19-08-2024,Home & Garden,180.89
TXN_003137,CUST_00274,20-04-2023,Books,56.09
TXN_021845,CUST_01967,11-01-2024,Sports,209.34
TXN_034629,CUST_03106,05-03-2024,Books,22.53
TXN_016928,CUST_01513,09-12-2024,Sports,54.67
TXN_063176,CUST_05607,27-03-2024,Sports,87.16
TXN_064341,CUST_05708,11-08-2024,Books,54.25
TXN_051477,CUST_04570,07-11-2023,Clothing,34.47
TXN_011004,CUST_00966,19-07-2023,Home & Garden,157.63
TXN_061920,CUST_05505,10-09-2023,Electronics,186.68
TXN_056859,CUST_05038,20-01-2023,Electronics,373.13
TXN_060403,CUST_05362,09-08-2022,Books,49.09
TXN_031035,CUST_02770,29-12-2024,Clothing,205.81
TXN_042046,CUST_03771,13-06-2023,Clothing,111.08
TXN_018251,CUST_01626,24-10-2022,Clothing,50.87
TXN_009794,CUST_00873,25-06-2023,Sports,148.1
TXN_062055,CUST_05517,20-03-2023,Electronics,522.22
TXN_008875,CUST_00783,19-04-2024,Clothing,106.74
TXN_046361,CUST_04133,16-12-2024,Clothing,62.35
TXN_016265,CUST_01454,04-11-2023,Sports,219.38
TXN_041219,CUST_03690,29-12-2023,Books,112.26
TXN_021563,CUST_01943,07-07-2024,Home & Garden,156.37
